user,label
Train_39159,0
Train_33999,0
Train_25166,0
Train_11061,1
Train_18497,0
Train_43752,0
Train_44314,0
Train_01165,1
Train_26394,1
Train_38252,1
Train_42948,0
Train_09759,0
Train_14729,1
Train_11904,1
Train_23940,0
Train_38410,0
Train_15461,0
Train_18924,0
Train_41607,1
Train_08330,1
Train_05244,0
Train_47414,1
Train_39794,1
Train_30333,0
Train_13362,0
Train_28346,0
Train_08687,0
Train_01521,0
Train_16722,0
Train_15095,0
Train_35245,0
Train_34061,1
Train_08618,0
Train_37610,0
Train_33790,1
Train_15051,0
Train_45395,0
Train_11814,0
Train_29341,0
Train_06483,0
Train_30836,0
Train_19391,0
Train_20441,0
Train_40405,1
Train_09614,0
Train_02772,0
Train_06613,0
Train_19408,0
Train_22012,0
Train_08270,0
Train_37900,0
Train_13839,0
Train_07984,0
Train_40402,0
Train_43137,0
Train_02785,1
Train_18537,0
Train_22231,0
Train_26245,1
Train_35948,0
Train_31699,0
Train_30190,0
Train_45927,0
Train_35724,0
Train_15007,0
Train_14526,1
Train_21490,1
Train_47175,0
Train_04266,0
Train_07310,1
Train_14165,0
Train_40749,0
Train_01184,0
Train_47705,0
Train_10761,0
Train_04560,0
Train_03398,1
Train_12062,0
Train_13441,0
Train_06806,0
Train_19795,0
Train_35545,0
Train_13991,0
Train_24854,0
Train_21857,0
Train_10850,0
Train_20404,0
Train_04221,1
Train_18191,0
Train_27524,0
Train_33854,1
Train_25257,0
Train_44605,0
Train_19825,0
Train_16765,0
Train_39128,0
Train_18841,0
Train_00074,0
Train_42983,1
Train_29373,0
Train_14235,0
Train_18775,0
Train_37655,0
Train_22944,0
Train_22866,0
Train_15806,0
Train_13331,1
Train_10763,0
Train_18771,1
Train_00089,1
Train_37359,0
Train_31338,0
Train_32938,0
Train_44281,0
Train_08464,0
Train_43740,1
Train_10938,1
Train_11027,0
Train_30505,0
Train_22002,0
Train_29834,0
Train_42125,0
Train_25539,0
Train_39198,0
Train_44213,1
Train_05379,0
Train_43338,0
Train_16960,1
Train_11022,0
Train_18643,1
Train_32484,0
Train_41026,1
Train_00884,0
Train_05239,0
Train_01300,0
Train_08910,0
Train_21750,0
Train_19210,0
Train_32038,0
Train_35686,0
Train_21927,0
Train_14332,0
Train_18272,0
Train_26712,0
Train_09622,0
Train_24330,0
Train_18768,0
Train_41584,0
Train_43049,1
Train_18214,0
Train_32717,1
Train_26687,0
Train_38688,0
Train_39496,1
Train_33312,1
Train_40593,0
Train_14728,0
Train_11613,1
Train_07061,1
Train_40783,0
Train_21743,0
Train_23942,1
Train_25379,0
Train_41483,0
Train_09276,0
Train_18607,0
Train_23504,0
Train_07145,0
Train_13846,1
Train_44259,0
Train_45762,0
Train_41745,0
Train_09620,0
Train_04098,0
Train_24335,0
Train_05121,0
Train_15966,0
Train_10928,1
Train_24758,0
Train_25489,0
Train_25875,0
Train_30452,0
Train_19821,1
Train_05207,0
Train_28327,0
Train_07736,0
Train_04280,0
Train_03895,0
Train_17162,0
Train_13555,0
Train_47223,0
Train_24888,0
Train_39978,0
Train_00738,0
Train_43233,0
Train_38394,1
Train_28174,0
Train_00021,0
Train_24790,0
Train_28642,0
Train_47693,0
Train_06218,0
Train_39436,0
Train_47615,1
Train_14066,0
Train_22983,0
Train_23116,0
Train_28577,0
Train_39409,0
Train_20508,0
Train_00785,1
Train_20161,1
Train_24558,0
Train_38320,0
Train_37726,1
Train_20203,0
Train_27774,0
Train_04698,0
Train_06564,0
Train_07766,0
Train_03599,0
Train_46626,0
Train_27481,1
Train_22070,1
Train_02797,1
Train_04243,0
Train_30191,0
Train_16957,1
Train_23196,0
Train_06026,0
Train_39630,1
Train_24263,1
Train_23314,0
Train_36601,0
Train_44849,0
Train_03561,0
Train_06303,1
Train_38121,1
Train_22472,0
Train_35673,0
Train_16933,0
Train_28800,0
Train_17150,0
Train_03835,0
Train_20895,1
Train_25939,0
Train_16367,0
Train_34741,0
Train_40595,0
Train_47219,0
Train_26153,0
Train_16053,0
Train_35095,0
Train_24248,0
Train_25930,1
Train_04057,1
Train_13908,0
Train_15196,0
Train_20089,0
Train_30990,1
Train_00535,0
Train_11906,0
Train_13358,0
Train_31561,0
Train_20533,0
Train_05738,0
Train_05023,0
Train_12990,0
Train_47652,0
Train_03090,1
Train_06357,1
Train_33536,0
Train_36680,1
Train_11497,0
Train_05585,0
Train_19007,1
Train_05133,1
Train_37656,0
Train_02987,1
Train_44820,0
Train_11178,0
Train_34916,0
Train_26244,0
Train_20320,0
Train_45599,0
Train_31931,0
Train_02571,1
Train_03964,0
Train_46545,0
Train_05695,0
Train_01640,0
Train_32449,0
Train_30498,0
Train_35633,0
Train_31115,0
Train_46845,0
Train_00596,0
Train_20680,0
Train_07646,0
Train_19924,1
Train_12866,0
Train_18190,0
Train_46979,0
Train_20043,0
Train_32883,0
Train_42333,0
Train_01574,0
Train_17500,0
Train_21598,0
Train_46840,0
Train_09229,0
Train_42058,1
Train_24945,1
Train_06406,0
Train_08091,1
Train_20956,0
Train_04673,0
Train_34836,0
Train_37069,1
Train_08939,0
Train_28271,0
Train_26813,0
Train_45034,0
Train_26399,0
Train_41081,1
Train_33775,0
Train_17635,0
Train_06280,0
Train_40317,0
Train_11266,0
Train_18694,1
Train_26089,0
Train_44701,0
Train_29085,0
Train_02105,1
Train_38727,0
Train_10712,1
Train_34102,0
Train_18435,1
Train_37139,0
Train_05946,0
Train_32450,1
Train_47773,0
Train_30311,0
Train_21919,0
Train_32985,0
Train_41432,1
Train_03953,1
Train_12238,0
Train_11059,1
Train_16124,1
Train_20125,0
Train_14744,1
Train_08431,0
Train_36267,0
Train_37678,0
Train_11680,0
Train_14545,0
Train_37593,1
Train_29013,0
Train_11564,0
Train_40465,0
Train_21166,0
Train_38671,1
Train_10341,0
Train_46470,0
Train_32575,0
Train_10472,0
Train_25542,0
Train_35887,0
Train_42505,0
Train_26106,1
Train_27469,0
Train_18233,0
Train_46445,1
Train_41727,0
Train_28896,0
Train_19649,0
Train_20458,0
Train_35355,0
Train_24961,1
Train_43148,1
Train_18864,0
Train_01806,0
Train_17561,0
Train_22352,1
Train_22994,0
Train_19926,0
Train_36443,0
Train_42075,0
Train_36522,1
Train_15230,0
Train_27829,0
Train_02370,0
Train_46496,1
Train_23147,1
Train_32178,1
Train_13371,0
Train_23728,0
Train_34092,0
Train_31697,0
Train_00706,1
Train_11842,1
Train_04186,0
Train_27030,0
Train_26201,0
Train_00419,1
Train_47664,0
Train_44935,0
Train_43454,0
Train_36508,0
Train_02657,0
Train_00526,1
Train_29501,0
Train_01886,0
Train_17341,1
Train_27118,0
Train_42903,0
Train_38407,1
Train_19468,0
Train_05848,0
Train_42323,0
Train_20592,1
Train_28082,1
Train_37779,1
Train_45627,1
Train_12049,0
Train_32743,1
Train_06511,0
Train_17479,0
Train_35367,0
Train_45105,1
Train_00228,0
Train_39671,0
Train_28308,0
Train_41719,0
Train_08586,0
Train_03749,1
Train_20947,0
Train_10389,0
Train_07096,0
Train_37570,0
Train_25743,1
Train_14433,0
Train_42252,0
Train_19987,0
Train_29075,1
Train_38355,0
Train_39220,1
Train_10213,0
Train_38375,0
Train_08935,0
Train_32025,0
Train_36812,0
Train_13661,1
Train_04409,0
Train_30038,0
Train_46672,0
Train_26868,0
Train_44937,0
Train_30455,0
Train_43162,0
Train_27674,0
Train_32076,0
Train_24785,0
Train_01602,0
Train_14845,0
Train_06563,0
Train_25377,1
Train_09514,0
Train_14551,1
Train_01202,1
Train_45846,1
Train_11187,0
Train_11916,0
Train_41954,0
Train_39020,0
Train_34331,0
Train_12396,0
Train_40350,0
Train_40348,1
Train_22709,1
Train_22700,1
Train_11686,0
Train_19083,0
Train_10903,0
Train_34297,0
Train_19990,0
Train_47262,0
Train_02261,0
Train_45777,0
Train_18403,0
Train_34818,1
Train_20231,1
Train_06616,0
Train_29160,0
Train_34001,0
Train_06857,0
Train_27181,1
Train_09067,0
Train_23723,0
Train_02979,0
Train_10354,0
Train_45744,1
Train_14467,1
Train_40954,0
Train_24096,0
Train_39235,0
Train_39087,1
Train_09130,0
Train_09505,0
Train_27719,0
Train_06059,1
Train_36253,0
Train_22200,0
Train_19298,1
Train_45569,0
Train_16269,0
Train_12770,0
Train_04887,0
Train_18261,0
Train_47007,0
Train_24997,0
Train_15244,1
Train_10623,1
Train_10152,0
Train_10545,0
Train_38231,0
Train_10659,0
Train_20333,0
Train_11860,1
Train_31018,1
Train_40088,1
Train_08084,0
Train_26137,0
Train_14058,0
Train_46519,0
Train_16330,1
Train_04861,0
Train_20151,0
Train_04212,0
Train_31544,0
Train_32924,0
Train_24895,0
Train_13478,0
Train_38646,0
Train_38813,0
Train_05102,0
Train_36388,1
Train_27644,1
Train_03309,0
Train_27160,1
Train_01354,0
Train_36436,0
Train_18178,1
Train_46713,0
Train_06849,1
Train_07927,0
Train_39446,1
Train_06946,0
Train_18151,0
Train_03080,0
Train_27084,0
Train_12357,0
Train_38144,0
Train_44178,0
Train_18779,1
Train_23717,1
Train_06566,0
Train_26350,0
Train_37396,1
Train_00625,1
Train_23801,1
Train_27044,0
Train_28858,0
Train_45798,0
Train_24101,0
Train_24156,0
Train_33502,0
Train_15054,0
Train_00694,0
Train_39015,0
Train_38723,0
Train_33451,0
Train_43235,0
Train_46946,1
Train_45078,0
Train_04912,1
Train_22557,0
Train_01562,0
Train_21998,0
Train_03192,0
Train_37514,0
Train_15594,0
Train_47534,0
Train_31179,1
Train_14110,0
Train_38419,1
Train_25931,0
Train_19637,0
Train_18616,1
Train_47279,0
Train_01930,0
Train_36720,0
Train_27738,0
Train_19415,0
Train_21714,0
Train_06283,0
Train_29323,0
Train_00248,0
Train_37165,1
Train_28658,1
Train_18029,0
Train_38856,0
Train_43042,0
Train_31906,1
Train_43179,0
Train_39077,0
Train_41910,1
Train_36096,1
Train_03659,0
Train_00418,1
Train_20049,0
Train_08019,0
Train_12917,0
Train_19746,0
Train_47696,0
Train_15143,0
Train_28698,1
Train_26210,0
Train_46080,1
Train_17253,0
Train_39508,0
Train_39051,1
Train_26573,0
Train_43955,0
Train_23672,0
Train_38503,1
Train_12808,0
Train_28406,0
Train_27713,1
Train_27119,1
Train_04922,0
Train_24110,1
Train_47518,0
Train_35856,0
Train_40897,0
Train_04416,0
Train_42954,0
Train_02598,0
Train_26579,0
Train_28330,0
Train_02667,0
Train_23699,0
Train_43289,0
Train_13611,0
Train_47098,1
Train_39286,0
Train_30950,1
Train_06435,0
Train_44174,0
Train_46008,0
Train_25028,0
Train_32460,0
Train_12137,1
Train_20972,0
Train_08462,1
Train_09292,0
Train_07451,0
Train_15178,0
Train_42481,0
Train_02426,0
Train_44000,0
Train_21306,0
Train_34664,1
Train_36974,1
Train_17060,0
Train_34901,0
Train_46302,0
Train_43909,0
Train_21212,0
Train_11451,0
Train_27043,0
Train_21106,1
Train_44947,0
Train_03361,0
Train_09499,0
Train_44357,1
Train_35738,1
Train_17256,0
Train_03993,0
Train_20591,0
Train_42103,0
Train_05877,0
Train_17667,0
Train_13400,0
Train_34932,0
Train_43489,0
Train_07400,0
Train_47324,1
Train_04892,1
Train_15126,0
Train_37939,0
Train_02787,0
Train_35696,1
Train_09877,0
Train_03887,1
Train_06495,1
Train_23217,0
Train_34026,0
Train_12867,0
Train_17273,1
Train_18102,0
Train_14197,0
Train_21147,0
Train_05359,1
Train_34414,0
Train_33819,0
Train_41761,0
Train_22687,0
Train_17991,0
Train_44869,0
Train_25530,0
Train_26756,1
Train_42546,0
Train_23876,0
Train_42712,0
Train_24853,0
Train_43524,0
Train_43525,1
Train_28187,0
Train_25835,0
Train_13868,0
Train_04734,1
Train_40553,0
Train_32849,1
Train_35821,0
Train_30407,0
Train_23253,0
Train_41786,0
Train_23535,0
Train_37622,1
Train_24178,0
Train_30260,0
Train_21215,0
Train_09728,0
Train_44727,1
Train_15266,0
Train_37969,0
Train_03600,1
Train_43315,1
Train_25392,0
Train_15845,0
Train_14440,0
Train_36941,0
Train_01271,0
Train_17580,0
Train_25136,1
Train_22371,0
Train_22453,0
Train_31273,0
Train_04134,0
Train_39258,0
Train_00919,0
Train_40737,0
Train_13404,0
Train_20413,1
Train_05138,1
Train_36442,0
Train_31333,0
Train_06605,0
Train_01272,0
Train_36003,0
Train_32127,1
Train_05510,1
Train_34119,0
Train_36201,0
Train_01749,1
Train_16264,1
Train_24133,1
Train_28101,0
Train_01497,0
Train_16952,0
Train_29033,0
Train_17489,0
Train_08114,0
Train_29133,1
Train_13722,0
Train_25810,1
Train_20070,1
Train_38497,0
Train_13275,0
Train_12800,1
Train_12556,0
Train_22824,0
Train_04725,0
Train_41579,0
Train_33834,1
Train_27563,0
Train_13627,1
Train_24054,0
Train_06867,0
Train_45133,1
Train_40354,1
Train_03153,0
Train_24151,0
Train_09896,0
Train_45276,0
Train_36748,0
Train_19219,0
Train_46255,0
Train_02780,0
Train_38980,0
Train_47778,0
Train_15832,0
Train_09454,1
Train_33246,0
Train_27418,0
Train_12195,0
Train_03537,1
Train_12841,0
Train_42779,1
Train_45639,0
Train_08786,0
Train_41252,0
Train_17848,0
Train_31468,0
Train_27731,0
Train_31348,0
Train_13897,0
Train_41098,0
Train_32416,0
Train_37033,0
Train_42455,0
Train_25762,0
Train_38714,0
Train_39834,0
Train_08155,0
Train_05835,1
Train_40258,0
Train_30799,1
Train_46676,1
Train_13801,1
Train_18915,1
Train_36820,0
Train_05352,0
Train_25031,1
Train_13088,0
Train_09534,0
Train_41243,0
Train_32418,0
Train_09851,0
Train_46284,0
Train_06948,0
Train_16888,0
Train_24165,0
Train_05896,0
Train_46167,0
Train_40655,1
Train_12633,1
Train_32670,0
Train_20770,0
Train_08451,0
Train_41769,0
Train_11528,0
Train_16866,0
Train_02232,0
Train_38408,0
Train_20936,0
Train_30974,1
Train_22421,1
Train_46964,0
Train_30879,1
Train_17534,0
Train_36465,0
Train_13236,0
Train_25199,1
Train_44726,0
Train_17369,0
Train_27200,0
Train_06125,0
Train_16850,0
Train_07955,0
Train_21613,0
Train_39340,0
Train_28742,0
Train_06420,0
Train_30757,0
Train_00557,0
Train_42768,0
Train_20824,0
Train_04247,0
Train_01286,0
Train_00274,1
Train_45500,0
Train_08047,1
Train_25062,0
Train_41869,0
Train_15633,0
Train_18312,0
Train_14737,0
Train_16505,0
Train_35486,1
Train_18769,1
Train_42216,0
Train_01667,1
Train_46124,0
Train_31980,0
Train_22180,0
Train_45993,0
Train_01578,0
Train_12932,0
Train_43686,1
Train_08702,0
Train_18702,1
Train_12056,0
Train_21595,0
Train_19011,1
Train_37414,1
Train_03248,0
Train_35522,1
Train_42011,0
Train_14059,0
Train_32235,1
Train_33242,0
Train_19284,1
Train_31422,0
Train_20902,1
Train_40701,1
Train_13381,0
Train_11159,1
Train_39734,1
Train_44034,0
Train_30097,0
Train_46084,0
Train_40503,1
Train_14275,0
Train_02437,0
Train_11379,0
Train_16910,0
Train_06567,1
Train_31452,0
Train_20352,0
Train_33592,0
Train_08228,0
Train_04112,0
Train_20188,0
Train_45333,0
Train_22433,0
Train_14377,0
Train_01791,0
Train_23133,0
Train_25116,1
Train_43869,0
Train_18602,0
Train_24045,0
Train_23352,0
Train_39829,0
Train_09009,0
Train_16671,0
Train_06158,1
Train_26702,0
Train_33248,0
Train_45575,0
Train_03984,0
Train_44968,0
Train_38504,0
Train_14372,1
Train_43025,0
Train_25993,0
Train_29140,0
Train_00954,1
Train_46835,0
Train_13527,0
Train_19552,0
Train_21764,1
Train_32566,0
Train_39282,0
Train_32357,0
Train_18806,1
Train_25775,0
Train_34195,0
Train_06848,0
Train_13978,0
Train_34514,0
Train_46741,0
Train_12539,1
Train_16942,0
Train_44854,0
Train_20304,1
Train_15233,0
Train_27701,0
Train_44425,1
Train_33720,0
Train_41720,0
Train_41644,0
Train_42928,0
Train_11320,0
Train_17828,0
Train_20468,0
Train_26267,0
Train_25217,0
Train_31814,0
Train_30994,0
Train_02403,0
Train_41931,0
Train_32642,0
Train_43000,0
Train_30173,0
Train_30870,0
Train_21086,0
Train_09082,0
Train_47373,0
Train_41340,0
Train_29795,0
Train_12657,0
Train_20110,0
Train_42557,1
Train_28645,0
Train_39501,1
Train_33922,0
Train_42484,0
Train_32268,0
Train_41580,1
Train_43125,0
Train_42723,0
Train_26528,1
Train_43371,0
Train_17906,0
Train_20437,0
Train_02677,1
Train_36531,0
Train_14633,0
Train_14817,0
Train_19995,1
Train_05423,0
Train_45095,0
Train_37926,0
Train_13624,0
Train_29858,0
Train_32774,0
Train_12740,0
Train_22816,0
Train_11984,1
Train_09999,0
Train_16690,0
Train_18273,1
Train_13536,0
Train_18245,0
Train_14768,0
Train_28099,0
Train_27391,0
Train_36113,0
Train_18477,0
Train_44939,0
Train_44048,0
Train_46360,0
Train_33089,1
Train_39615,0
Train_12207,0
Train_12783,1
Train_05100,0
Train_28563,1
Train_24770,0
Train_02939,0
Train_35135,0
Train_40804,0
Train_32223,0
Train_06589,0
Train_15809,0
Train_27885,0
Train_10742,0
Train_27630,0
Train_18993,0
Train_22136,0
Train_43374,0
Train_14505,1
Train_06466,1
Train_20905,0
Train_24198,1
Train_42870,0
Train_30978,0
Train_33008,0
Train_07321,0
Train_43536,0
Train_17894,1
Train_38427,1
Train_30371,0
Train_42401,0
Train_07667,0
Train_08432,0
Train_24460,0
Train_22264,0
Train_20855,0
Train_11477,0
Train_33631,0
Train_07807,0
Train_07898,0
Train_47695,1
Train_45019,1
Train_21706,0
Train_31593,0
Train_06173,0
Train_03675,0
Train_18748,0
Train_22574,0
Train_16812,1
Train_41166,1
Train_10566,0
Train_28949,0
Train_38762,0
Train_21647,0
Train_15090,0
Train_14154,0
Train_35112,0
Train_04174,1
Train_41865,0
Train_18958,0
Train_40128,0
Train_17201,0
Train_29928,0
Train_41991,0
Train_46771,0
Train_30614,0
Train_01287,0
Train_11024,0
Train_38710,0
Train_28613,0
Train_30301,0
Train_36425,1
Train_15578,1
Train_01035,0
Train_06293,1
Train_38601,1
Train_13379,1
Train_23539,1
Train_47623,0
Train_31289,1
Train_40240,0
Train_05880,0
Train_34544,0
Train_19400,1
Train_16259,0
Train_25239,1
Train_45690,0
Train_46768,1
Train_24909,0
Train_03582,0
Train_43043,0
Train_15533,0
Train_20545,0
Train_17473,0
Train_07142,0
Train_15255,1
Train_33973,0
Train_31905,0
Train_30364,0
Train_09811,0
Train_25231,1
Train_19370,0
Train_41842,1
Train_36711,1
Train_36125,0
Train_47441,1
Train_46605,0
Train_12155,0
Train_31107,0
Train_24547,1
Train_01846,1
Train_37334,0
Train_42070,0
Train_32363,0
Train_07774,0
Train_39700,0
Train_03308,1
Train_15671,0
Train_08109,0
Train_30522,1
Train_27594,0
Train_43876,0
Train_04814,0
Train_38190,1
Train_00540,0
Train_20957,1
Train_08609,0
Train_26936,0
Train_34638,0
Train_39937,0
Train_46095,1
Train_32830,0
Train_08135,1
Train_43484,0
Train_32085,0
Train_47485,0
Train_10661,0
Train_33937,0
Train_33782,0
Train_43664,0
Train_23999,1
Train_19982,0
Train_22698,0
Train_22649,0
Train_35413,0
Train_36141,0
Train_21144,0
Train_46368,0
Train_12540,1
Train_38966,0
Train_02867,0
Train_06641,0
Train_43649,1
Train_12122,0
Train_40145,0
Train_18152,0
Train_33087,0
Train_18788,1
Train_07517,0
Train_42798,0
Train_07594,0
Train_13547,0
Train_13202,0
Train_04190,1
Train_22091,0
Train_33932,1
Train_05211,0
Train_14531,0
Train_38372,0
Train_30212,1
Train_44449,0
Train_14819,0
Train_21461,0
Train_20015,0
Train_27280,0
Train_07629,1
Train_31683,0
Train_04934,0
Train_45525,0
Train_26758,0
Train_20529,0
Train_22004,0
Train_38543,0
Train_16922,0
Train_29766,0
Train_03348,1
Train_00102,0
Train_33709,0
Train_24184,0
Train_11065,0
Train_22666,0
Train_18975,0
Train_12703,0
Train_02352,0
Train_44268,0
Train_03572,1
Train_22492,0
Train_28347,0
Train_22597,0
Train_42533,0
Train_04470,0
Train_03677,1
Train_13482,0
Train_35314,1
Train_21101,1
Train_00742,0
Train_00412,1
Train_21830,0
Train_03383,0
Train_36837,1
Train_38961,1
Train_12684,0
Train_39463,0
Train_12928,0
Train_38158,0
Train_28732,0
Train_40422,0
Train_32744,0
Train_26517,0
Train_31139,1
Train_27470,0
Train_31316,0
Train_32718,1
Train_07013,1
Train_40494,0
Train_16669,0
Train_13871,1
Train_23181,0
Train_42031,0
Train_44380,0
Train_30034,0
Train_34933,1
Train_14256,0
Train_32056,1
Train_23564,0
Train_22198,0
Train_41099,0
Train_34350,0
Train_09180,0
Train_22905,1
Train_13492,0
Train_00917,0
Train_27565,0
Train_19057,0
Train_34176,0
Train_18388,0
Train_03410,0
Train_11244,0
Train_42911,0
Train_03059,0
Train_05854,0
Train_01084,1
Train_12543,0
Train_37897,0
Train_46092,0
Train_10534,0
Train_15515,0
Train_13704,0
Train_29356,0
Train_12834,1
Train_31373,1
Train_42559,0
Train_06361,0
Train_38954,0
Train_03010,0
Train_02577,1
Train_26899,0
Train_39627,0
Train_32398,0
Train_20280,1
Train_29606,0
Train_24980,0
Train_27489,0
Train_12578,1
Train_34201,1
Train_20156,0
Train_43415,0
Train_29703,0
Train_31874,0
Train_19629,0
Train_24129,0
Train_04118,0
Train_00114,0
Train_18383,0
Train_36145,0
Train_10397,0
Train_08041,1
Train_10556,0
Train_07597,0
Train_22108,0
Train_46641,0
Train_38433,1
Train_05169,0
Train_10602,0
Train_17315,1
Train_05163,0
Train_40086,0
Train_07596,1
Train_02516,0
Train_06371,0
Train_42674,0
Train_24024,1
Train_41157,1
Train_22468,1
Train_16589,0
Train_34349,0
Train_17624,1
Train_08995,0
Train_07535,1
Train_19642,0
Train_46922,0
Train_38943,0
Train_09071,1
Train_10890,0
Train_06705,0
Train_33735,1
Train_38289,0
Train_14585,0
Train_43163,1
Train_41541,1
Train_32262,0
Train_29825,0
Train_38523,0
Train_47692,0
Train_08628,1
Train_38963,0
Train_27223,0
Train_25660,1
Train_00185,0
Train_34558,0
Train_45229,0
Train_07503,0
Train_18979,0
Train_31681,0
Train_18774,0
Train_26124,0
Train_12577,0
Train_45863,0
Train_24123,0
Train_02959,0
Train_46318,0
Train_28338,0
Train_08666,0
Train_40255,1
Train_06161,0
Train_21047,0
Train_35430,0
Train_00230,1
Train_46704,0
Train_12838,0
Train_13352,0
Train_30234,0
Train_35956,0
Train_40312,1
Train_45134,0
Train_05969,0
Train_38346,0
Train_36842,0
Train_08328,0
Train_29086,0
Train_20088,0
Train_34352,0
Train_32736,1
Train_46190,1
Train_05603,0
Train_13617,1
Train_35920,0
Train_12070,0
Train_23236,0
Train_24278,0
Train_06152,0
Train_08825,0
Train_31521,0
Train_27542,1
Train_17297,0
Train_09830,1
Train_39293,1
Train_32563,0
Train_08025,1
Train_27770,0
Train_35195,1
Train_06897,0
Train_02838,0
Train_38588,1
Train_06051,0
Train_02289,0
Train_00515,0
Train_45919,0
Train_02245,0
Train_05247,0
Train_39418,0
Train_34972,0
Train_02317,0
Train_26485,0
Train_17614,0
Train_39302,0
Train_14872,0
Train_03459,0
Train_40199,0
Train_42613,1
Train_39661,0
Train_35684,0
Train_23425,1
Train_34492,0
Train_16932,0
Train_05613,0
Train_13109,1
Train_27590,0
Train_05426,0
Train_28046,1
Train_30220,1
Train_44802,0
Train_19988,0
Train_24752,1
Train_37002,0
Train_30353,1
Train_37118,0
Train_38182,0
Train_36755,0
Train_46581,0
Train_23189,0
Train_31019,0
Train_03722,0
Train_08593,0
Train_11409,0
Train_43394,0
Train_40609,0
Train_04086,0
Train_37449,1
Train_46208,0
Train_10755,0
Train_25286,0
Train_41276,1
Train_47328,0
Train_27981,0
Train_36021,0
Train_26741,0
Train_34559,0
Train_44851,0
Train_39125,0
Train_05431,0
Train_25536,1
Train_12091,0
Train_28056,0
Train_36595,1
Train_23041,0
Train_21356,0
Train_01851,1
Train_11452,0
Train_17670,0
Train_22730,0
Train_30243,0
Train_35421,0
Train_38949,0
Train_09169,0
Train_31102,0
Train_38201,0
Train_42096,1
Train_24658,0
Train_46114,0
Train_44799,0
Train_23480,0
Train_05276,0
Train_03888,0
Train_11382,0
Train_44782,0
Train_31471,0
Train_40447,0
Train_43245,0
Train_40575,0
Train_33086,0
Train_17309,1
Train_09431,0
Train_29212,1
Train_45222,0
Train_05005,0
Train_09929,1
Train_22126,0
Train_20624,0
Train_21767,1
Train_33841,1
Train_07085,1
Train_24959,0
Train_03867,1
Train_16720,0
Train_09957,0
Train_04640,0
Train_37721,0
Train_09419,0
Train_10710,1
Train_25474,0
Train_18005,1
Train_42306,1
Train_41374,1
Train_17090,1
Train_43507,0
Train_36649,0
Train_15176,0
Train_29623,0
Train_02809,1
Train_38878,0
Train_17683,0
Train_34588,0
Train_45590,1
Train_36940,1
Train_13008,1
Train_38609,0
Train_08507,0
Train_20691,0
Train_15078,1
Train_02503,0
Train_20812,0
Train_32734,0
Train_34006,0
Train_08170,1
Train_16247,1
Train_38942,0
Train_07279,0
Train_06035,0
Train_15768,0
Train_38760,1
Train_45130,0
Train_07363,0
Train_02467,0
Train_05116,0
Train_07962,0
Train_19192,0
Train_14394,0
Train_20510,0
Train_42471,1
Train_28803,1
Train_46196,0
Train_18741,0
Train_31313,0
Train_23922,0
Train_06399,1
Train_13244,0
Train_17317,0
Train_47287,0
Train_13576,1
Train_01614,1
Train_08054,0
Train_29421,0
Train_35045,0
Train_17748,0
Train_12001,1
Train_44417,1
Train_39428,0
Train_19744,1
Train_45625,0
Train_43354,1
Train_47042,0
Train_04567,0
Train_20560,0
Train_12580,0
Train_18829,0
Train_44864,1
Train_09361,0
Train_30047,0
Train_03660,0
Train_40515,0
Train_12869,0
Train_40510,0
Train_26968,0
Train_02453,0
Train_31043,0
Train_12324,0
Train_33780,0
Train_12390,1
Train_13772,1
Train_40133,0
Train_14906,0
Train_23097,1
Train_01052,1
Train_22900,1
Train_23225,0
Train_35028,1
Train_04481,0
Train_20072,0
Train_22922,0
Train_31688,1
Train_07703,0
Train_02832,0
Train_12306,0
Train_14943,1
Train_05286,0
Train_13427,0
Train_28562,0
Train_34931,0
Train_35932,1
Train_21625,0
Train_23395,1
Train_09452,0
Train_10498,0
Train_08174,0
Train_27390,0
Train_39435,0
Train_17065,1
Train_38165,0
Train_40847,0
Train_23085,0
Train_00628,0
Train_36440,0
Train_30142,0
Train_11502,0
Train_08145,0
Train_22363,0
Train_46402,0
Train_05358,0
Train_03475,0
Train_07111,0
Train_21660,0
Train_04317,1
Train_42888,0
Train_06107,0
Train_38027,1
Train_13226,0
Train_29390,0
Train_03880,0
Train_40778,0
Train_42149,0
Train_30989,0
Train_44153,1
Train_23918,0
Train_20130,1
Train_19844,0
Train_38778,1
Train_12600,0
Train_00311,0
Train_02774,1
Train_34783,0
Train_00898,1
Train_30779,1
Train_09881,0
Train_07983,0
Train_00441,0
Train_06079,1
Train_29153,1
Train_32945,0
Train_34401,1
Train_19077,0
Train_24708,0
Train_10033,0
Train_19490,1
Train_03884,0
Train_19036,0
Train_31239,0
Train_22929,0
Train_40797,0
Train_36407,1
Train_44499,0
Train_15444,0
Train_45672,0
Train_28410,1
Train_15317,1
Train_29726,0
Train_20861,0
Train_44300,0
Train_37859,1
Train_22909,0
Train_18666,0
Train_03013,1
Train_15500,0
Train_31646,1
Train_43989,1
Train_31017,0
Train_08516,0
Train_41501,1
Train_30889,0
Train_36424,1
Train_46905,0
Train_31852,1
Train_26348,0
Train_11146,0
Train_33183,0
Train_20582,1
Train_01039,0
Train_12271,0
Train_06728,0
Train_16977,0
Train_45175,0
Train_05051,0
Train_02328,1
Train_19041,0
Train_15954,0
Train_44664,0
Train_10274,1
Train_22098,0
Train_15286,1
Train_24607,0
Train_39327,1
